Frequency (Hz),Absolute Amplitude (a.u.)
12421.875,0.1224251788
12445.3125,0.06397157204
12468.75,0.01874271501
12492.1875,0.0320896813
12515.625,0.02373791457
12539.0625,0.08271725788
12562.5,0.120736044
12585.9375,0.1125734863
12609.375,0.0705162972
12632.8125,0.02953779428
12656.25,0.06167427758
12679.6875,0.0549251446
12703.125,0.03842550242
12726.5625,0.06068406337
12750,0.05345813123
12773.4375,0.08099383862
12796.875,0.0625596843
12820.3125,0.06896428556
12843.75,0.06409148797
12867.1875,0.1213043373
12890.625,0.05298646326
12914.0625,0.08326903312
12937.5,0.1002821103
12960.9375,0.1391917876
12984.375,0.1217921843
13007.8125,0.04736761561
13031.25,0.05895204124
13054.6875,0.0609079078
13078.125,0.05501326707
13101.5625,0.0117691731
13125,0.05067718251
13148.4375,0.06590422899
13171.875,0.09776637053
13195.3125,0.03693940291
13218.75,0.01467894018
13242.1875,0.06660734186
13265.625,0.05169693566
13289.0625,0.05662961105
13312.5,0.0580380958
13335.9375,0.08035371438
13359.375,0.053519309
13382.8125,0.05027315992
13406.25,0.004784521856
13429.6875,0.01958679704
13453.125,0.0432912356
13476.5625,0.02769086111
13500,0.01529091183
13523.4375,0.01803257852
13546.875,0.02403198559
13570.3125,0.03097504309
13593.75,0.01780314348
13617.1875,0.02214796943
13640.625,0.02693672579
13664.0625,0.01304494623
13687.5,0.01920780857
13710.9375,0.02257126768
13734.375,0.01371416256
13757.8125,0.03823850269
13781.25,0.04241777894
13804.6875,0.05953029672
13828.125,0.01609559412
13851.5625,0.01729478003
13875,0.03090409358
13898.4375,0.01436719554
13921.875,0.04666519206
13945.3125,0.02168081172
13968.75,0.008113008543
13992.1875,0.05648690383
14015.625,0.05646141065
14039.0625,0.006270936957
14062.5,0.04534227952
14085.9375,0.06333614936
14109.375,0.04882396174
14132.8125,0.03500492474
14156.25,0.07110527486
14179.6875,0.0803632136
14203.125,0.05578321842
14226.5625,0.04298416247
14250,0.06414411869
14273.4375,0.0704368047
14296.875,0.06481877283
14320.3125,0.07581022582
14343.75,0.02647976537
14367.1875,0.01880601732
14390.625,0.0824948167
14414.0625,0.04089869534
14437.5,0.04031622992
14460.9375,0.103263966
14484.375,0.1171265822
14507.8125,0.1068209499
14531.25,0.09487501985
14554.6875,0.02284044068
14578.125,0.05716873658
14601.5625,0.09031767583
14625,0.111093733
14648.4375,0.1395485099
14671.875,0.1242910179
14695.3125,0.1200304071
14718.75,0.04803092734
14742.1875,0.1177016431
14765.625,0.08124908403
14789.0625,0.0305270798
14812.5,0.09377508357
14835.9375,0.09974813231
14859.375,0.07068425975
14882.8125,0.09025356379
14906.25,0.1248211531
14929.6875,0.1027820066
14953.125,0.05944185413
14976.5625,0.005749280139
15000,0.0572275125
15023.4375,0.1326285959
15046.875,0.2108695169
15070.3125,0.05639020093
15093.75,0.04687040734
15117.1875,0.19924722
15140.625,0.08840000423
15164.0625,0.05178202834
15187.5,0.1212541222
15210.9375,0.0376209448
15234.375,0.1075984921
15257.8125,0.1345461028
15281.25,0.1042368464
15304.6875,0.1467212714
15328.125,0.05171187594
15351.5625,0.06797332107
15375,0.0617962067
15398.4375,0.06085319323
15421.875,0.05754064935
15445.3125,0.07839429066
15468.75,0.06478948004
15492.1875,0.0442682715
15515.625,0.07428720123
15539.0625,0.1028722897
15562.5,0.1104550694
15585.9375,0.05124202605
15609.375,0.06058743995
15632.8125,0.03272898648
15656.25,0.08792554567
15679.6875,0.09611850654
15703.125,0.04607254547
15726.5625,0.03785350813
15750,0.03137407347
15773.4375,0.02114078524
15796.875,0.01078360455
15820.3125,0.03310997401
15843.75,0.0404221888
15867.1875,0.004755348089
15890.625,0.09156436798
15914.0625,0.07051169763
15937.5,0.06644739311
15960.9375,0.07457158771
15984.375,0.01866547358
16007.8125,0.03154118507
16031.25,0.02396894946
16054.6875,0.03680989136
16078.125,0.09779318378
16101.5625,0.01563214915
16125,0.09262924644
16148.4375,0.08642841017
16171.875,0.06708243925
16195.3125,0.09158177602
16218.75,0.1063472337
16242.1875,0.05658905038
16265.625,0.06261569903
16289.0625,0.08354062886
16312.5,0.04801369575
16335.9375,0.1249829336
16359.375,0.1017890039
16382.8125,0.01585308707
16406.25,0.006534370593
16429.6875,0.05466334002
16453.125,0.05154023233
16476.5625,0.02830586818
16500,0.01136060617
16523.4375,0.07201774403
16546.875,0.04087578954
16570.3125,0.0412848521
16593.75,0.04662545391
16617.1875,0.02477349343
16640.625,0.06929075372
16664.0625,0.01741819417
16687.5,0.02786287883
16710.9375,0.04528964374
16734.375,0.03124599026
16757.8125,0.0782376483
16781.25,0.1224328401
16804.6875,0.04368114207
16828.125,0.02793725692
16851.5625,0.02552302033
16875,0.03739442958
16898.4375,0.02564589054
16921.875,0.1109752048
16945.3125,0.05321823596
