Frequency (Hz),Absolute Amplitude (a.u.)
13945.3125,0.05630337937
13968.75,0.011153335
13992.1875,0.03592216837
14015.625,0.01534522945
14039.0625,0.02310823406
14062.5,0.009439306401
14085.9375,0.01570173867
14109.375,0.03158837014
14132.8125,0.04349521056
14156.25,0.032086556
14179.6875,0.02908588177
14203.125,0.07443006112
14226.5625,0.02127420488
14250,0.0208232132
14273.4375,0.009712472065
14296.875,0.01009341018
14320.3125,0.02792543855
14343.75,0.05124104772
14367.1875,0.0304769147
14390.625,0.0237938048
14414.0625,0.06243480458
14437.5,0.05067314114
14460.9375,0.02988347039
14484.375,0.03887595457
14507.8125,0.0338162458
14531.25,0.00685739813
14554.6875,0.004530136749
14578.125,0.01376764372
14601.5625,0.02001806568
14625,0.02524892708
14648.4375,0.05508553952
14671.875,0.05473243366
14695.3125,0.05030522902
14718.75,0.02688459551
14742.1875,0.01683279918
14765.625,0.03303215712
14789.0625,0.009589807918
14812.5,0.03175677384
14835.9375,0.03964447904
14859.375,0.02864992443
14882.8125,0.01215510424
14906.25,0.03536868769
14929.6875,0.03293322832
14953.125,0.01413595694
14976.5625,0.05011204437
15000,0.04946869419
15023.4375,0.03482762767
15046.875,0.05249012122
15070.3125,0.04960588072
15093.75,0.02614059364
15117.1875,0.03873212595
15140.625,0.02747723125
15164.0625,0.08740023416
15187.5,0.06447702561
15210.9375,0.012309216
15234.375,0.0159048843
15257.8125,0.05676462575
15281.25,0.009631451461
15304.6875,0.05769138543
15328.125,0.01288040541
15351.5625,0.007905118637
15375,0.03884249297
15398.4375,0.05262313774
15421.875,0.02976653182
15445.3125,0.006279601457
15468.75,0.01359680992
15492.1875,0.04068926506
15515.625,0.05199229967
15539.0625,0.02713534453
15562.5,0.02729206071
15585.9375,0.03420745708
15609.375,0.08541376239
15632.8125,0.04943406403
15656.25,0.07024372892
15679.6875,0.09341900464
15703.125,0.1018451793
15726.5625,0.1082199923
15750,0.06165660312
15773.4375,0.01232570409
15796.875,0.05660381555
15820.3125,0.02788335369
15843.75,0.03890152409
15867.1875,0.04112403831
15890.625,0.02498604751
15914.0625,0.02131338728
15937.5,0.01240993445
15960.9375,0.04864728498
15984.375,0.04405520033
16007.8125,0.0314168372
16031.25,0.05876368315
16054.6875,0.09906938039
16078.125,0.01479239626
16101.5625,0.03273424778
16125,0.03159126784
16148.4375,0.006594946497
16171.875,0.03342757403
16195.3125,0.05300214451
16218.75,0.04750634159
16242.1875,0.0322937475
16265.625,0.02130656298
16289.0625,0.03655724698
16312.5,0.03910142384
16335.9375,0.03836703508
16359.375,0.02817526216
16382.8125,0.02758961723
16406.25,0.007669723883
16429.6875,0.03154072717
16453.125,0.02890243525
16476.5625,0.01795839566
16500,0.04867878594
16523.4375,0.01425515438
16546.875,0.02821227659
16570.3125,0.03272405762
16593.75,0.06853281732
16617.1875,0.09231723965
16640.625,0.0645948511
16664.0625,0.0444672388
16687.5,0.04289570479
16710.9375,0.06772524213
16734.375,0.06557676341
16757.8125,0.0272351326
16781.25,0.07330182102
16804.6875,0.02544919541
16828.125,0.05206561439
16851.5625,0.02575381824
16875,0.03111356662
16898.4375,0.04876977114
16921.875,0.05455722408
16945.3125,0.0361346574
16968.75,0.02043165612
16992.1875,0.03990518132
17015.625,0.0526137008
17039.0625,0.02577078815
17062.5,0.03984289501
17085.9375,0.02757535769
17109.375,0.04407296477
17132.8125,0.007990644247
17156.25,0.0298270171
17179.6875,0.03437138722
17203.125,0.01488221441
17226.5625,0.03396723956
17250,0.008733841565
17273.4375,0.006509876411
17296.875,0.01512035773
17320.3125,0.04365515057
17343.75,0.05426377818
17367.1875,0.02771716311
17390.625,0.04705267771
17414.0625,0.08443956854
17437.5,0.06112067751
17460.9375,0.01971515473
17484.375,0.07704813865
17507.8125,0.04388594267
17531.25,0.05141379654
17554.6875,0.06679969992
17578.125,0.0949583791
17601.5625,0.0574776117
17625,0.05230210951
17648.4375,0.0675509612
17671.875,0.09941630019
17695.3125,0.07179874197
17718.75,0.07362791002
17742.1875,0.09903325187
17765.625,0.05311327188
17789.0625,0.01098632628
17812.5,0.02869512816
17835.9375,0.01605180257
17859.375,0.05394795525
17882.8125,0.06654722683
17906.25,0.04959596864
17929.6875,0.0315887975
17953.125,0.03980990695
17976.5625,0.08012232303
18000,0.07650934172
18023.4375,0.03684479448
18046.875,0.01922664841
18070.3125,0.03155148861
18093.75,0.06017325408
18117.1875,0.08355996356
18140.625,0.07803834545
18164.0625,0.08185343921
18187.5,0.05987322008
18210.9375,0.02338090729
18234.375,0.06225696328
18257.8125,0.05455110909
18281.25,0.02282026186
18304.6875,0.0215771902
18328.125,0.02088260095
18351.5625,0.030258717
18375,0.01494396863
18398.4375,0.05680601796
18421.875,0.05126693873
18445.3125,0.04924705654
18468.75,0.04613107923
18492.1875,0.06991183006
18515.625,0.02500883703
18539.0625,0.07353713564
18562.5,0.04906207605
18585.9375,0.03713184175
18609.375,0.02288988088
18632.8125,0.01260321279
18656.25,0.02207451462
18679.6875,0.02564225506
18703.125,0.01523313204
18726.5625,0.03256146519
18750,0.01243851407
18773.4375,0.03210248986
18796.875,0.05490183876
18820.3125,0.03673351445
18843.75,0.03576236322
18867.1875,0.02979068022
18890.625,0.0105216691
18914.0625,0.04258174342
18937.5,0.04787657841
18960.9375,0.03371311023
18984.375,0.009030702121
19007.8125,0.008095070511
19031.25,0.04229366257
19054.6875,0.04140421209
19078.125,0.08316496049
19101.5625,0.04187202288
19125,0.03136713011
19148.4375,0.02597011205
19171.875,0.0348783966
19195.3125,0.02478293257
19218.75,0.0520019815
19242.1875,0.026714836
19265.625,0.02525691266
19289.0625,0.01138445693
19312.5,0.05644644964
19335.9375,0.04252889709
19359.375,0.03457996089
19382.8125,0.01824910582
19406.25,0.0304762543
19429.6875,0.007817625761
19453.125,0.01242743473
19476.5625,0.005527499768
19500,0.008447756016
19523.4375,0.02971994086
19546.875,0.01448896676
19570.3125,0.0214059181
19593.75,0.01645915286
19617.1875,0.0133345766
19640.625,0.01627696975
19664.0625,0.0157371516
19687.5,0.01947961342
19710.9375,0.02143808566
19734.375,0.02563583755
19757.8125,0.03550445573
19781.25,0.04104697206
19804.6875,0.03964589462
19828.125,0.02122758813
19851.5625,0.00919472668
19875,0.01272712854
19898.4375,0.01086083312
19921.875,0.02595001757
19945.3125,0.01960919235
19968.75,0.01802743693
19992.1875,0.03075277633
20015.625,0.02909452309
20039.0625,0.01684484724
20062.5,0.02196455535
20085.9375,0.01590981183
20109.375,0.01505673843
20132.8125,0.009001007372
20156.25,0.02421767667
20179.6875,0.01373643838
20203.125,0.009096509328
20226.5625,0.008510263398
20250,0.02558435512
20273.4375,0.02588924489
20296.875,0.002915423737
20320.3125,0.01172358881
20343.75,0.01961777703
20367.1875,0.01866050172
20390.625,0.02176467502
20414.0625,0.02289638447
20437.5,0.01456401319
20460.9375,0.00775953925
20484.375,0.01246727162
20507.8125,0.01610984055
20531.25,0.01075767103
20554.6875,0.01268417026
20578.125,0.01881636964
20601.5625,0.01509182279
20625,0.02916590311
20648.4375,0.01776064407
20671.875,0.006849613072
20695.3125,0.02128824453
20718.75,0.02338742511
20742.1875,0.005250835117
20765.625,0.001317768172
20789.0625,0.01637438734
20812.5,0.01028293005
20835.9375,0.0085754409
20859.375,0.01634036687
20882.8125,0.01225289787
20906.25,0.002197850532
20929.6875,0.01498144393
20953.125,0.008261084149
20976.5625,0.005435904543
21000,0.001769690189
21023.4375,0.00843992881
21046.875,0.01142535302
21070.3125,0.01466864193
21093.75,0.01865476182
21117.1875,0.01644687415
21140.625,0.003983895064
21164.0625,0.006192498358
21187.5,0.00937860881
21210.9375,0.01557413134
21234.375,0.01531933347
21257.8125,0.00898501358
21281.25,0.01128561167
21304.6875,0.01577872395
21328.125,0.009175677953
21351.5625,0.01102699502
21375,0.01368147798
21398.4375,0.0107996712
21421.875,0.02368506707
21445.3125,0.02879768995
21468.75,0.03104153644
21492.1875,0.02867257589
21515.625,0.01412402859
21539.0625,0.02895808409
21562.5,0.03193532665
21585.9375,0.03525377425
21609.375,0.03413807035
21632.8125,0.03540326661
21656.25,0.00623040452
21679.6875,0.01507899713
21703.125,0.02417376868
21726.5625,0.01365930295
21750,0.02215381649
21773.4375,0.003531624199
21796.875,0.00379811076
21820.3125,0.006371341836
21843.75,0.01605255608
21867.1875,0.01332539498
21890.625,0.02218400405
21914.0625,0.0224773458
21937.5,0.004499592613
21960.9375,0.009240890148
21984.375,0.02136388943
22007.8125,0.02581230073
22031.25,0.007341828649
22054.6875,0.007663160657
22078.125,0.005035785545
22101.5625,0.01065187574
22125,0.01451161701
22148.4375,0.007170670199
22171.875,0.006501010932
22195.3125,0.008304384382
22218.75,0.01794326562
22242.1875,0.03169429245
22265.625,0.02824888818
22289.0625,0.02286057558
22312.5,0.01502145233
22335.9375,0.004081366527
22359.375,0.004139826691
22382.8125,0.01554673046
22406.25,0.01695942143
22429.6875,0.009078702172
22453.125,0.008214837366
22476.5625,0.02045038506
22500,0.008093771869
22523.4375,0.01007983802
22546.875,0.008076810411
22570.3125,0.01665622237
22593.75,0.008026271813
22617.1875,0.01684633648
22640.625,0.003203565019
22664.0625,0.004431898512
22687.5,0.005384008521
22710.9375,0.006818357362
22734.375,0.005211599054
22757.8125,0.006788958152
22781.25,0.006040231482
22804.6875,0.003073619343
22828.125,0.00720327587
22851.5625,0.004488934914
22875,0.005310252146
22898.4375,0.0047180221
22921.875,0.00598377517
22945.3125,0.001763025914
22968.75,0.00221484812
22992.1875,0.002388090012
23015.625,0.00407668317
23039.0625,0.002899949579
23062.5,0.002556006433
23085.9375,0.003074545422
23109.375,0.003483265591
23132.8125,0.003663645721
23156.25,0.00352642547
23179.6875,0.00493140546
23203.125,0.003137872445
23226.5625,0.002709210253
23250,0.002702195078
23273.4375,0.00124061179
23296.875,0.0006335112628
23320.3125,0.001621791062
23343.75,0.004127827448
23367.1875,0.0007868839353
23390.625,0.003358831565
23414.0625,0.004252963308
23437.5,0.003799062182
23460.9375,0.002664570018
23484.375,0.005108072251
23507.8125,0.002857605216
23531.25,0.001324005881
23554.6875,0.002566582944
23578.125,0.002121668858
23601.5625,0.001670847535
23625,0.003645680063
23648.4375,0.00370152515
23671.875,0.003899649877
23695.3125,0.001142276561
23718.75,0.001971536169
23742.1875,0.002384320291
23765.625,0.00209717242
23789.0625,0.001191374115
23812.5,0.001277936083
23835.9375,0.000299713398
23859.375,0.0008149593533
23882.8125,0.0007573066682
23906.25,0.001153154203
23929.6875,0.0009746886365
23953.125,0.00172836026
23976.5625,0.0003955900906
